"stop_id","name_stop","lat","log"
"6876","herring Cove Rd in front of civic address 540",44.5997,-63.6062
"6877","herring Cove Rd in front of civic address 554",44.5987,-63.6049
"6878","herring Cove Rd in front of civic address 725",44.5869,-63.5911
"6879","herring Cove Rd in front of civic address 749",44.5851,-63.5888
"6880","herring Cove Rd in front of civic address 822",44.5822,-63.5843
"6881","herring Cove Rd in front of civic address 851",44.5798,-63.5802
"6882","herring Cove Rd in front of civic address 858",44.5803,-63.5808
"6883","herring Cove Rd in front of civic address 865",44.5789,-63.5787
"6884","herring Cove Rd in front of civic address 872",44.5789,-63.5785
"6885","herring Cove Rd in front of civic address 935",44.5742,-63.5737
"6886","herring Cove Rd in front of civic address 946",44.5739,-63.5733
"6887","herring Cove Rd opposite civic address 964",44.5719,-63.5712
"6888","herring Cove Rd in front of civic address 954",44.5728,-63.5722
"6889","herring Cove Rd in front of civic address 988",44.5705,-63.5687
"6890","herring Cove Rd before Circle Dr",44.6185,-63.6152
"6891","herring Cove Rd before civic address 170",44.6253,-63.617
"6892","herring Cove Rd before civic address 427",44.6082,-63.6157
"6893","herring Cove Rd before civic address 569",44.5988,-63.6052
"6894","herring Cove Rd before civic address 726",44.5869,-63.5909
"6895","herring Cove Rd before civic address 819",44.5819,-63.5839
"6896","herring Cove Rd before civic address 896",44.5773,-63.5767
"6897","herring Cove Rd before Greystone Dr",44.6038,-63.6119
"6898","herring Cove Rd before Lynnett Rd",44.602,-63.6094
"6899","herring Cove Rd before Mcintosh St",44.6008,-63.6078
"6900","herring Cove Rd before and opposite Melwood Ave",44.6369,-63.6206
"6901","herring Cove Rd before Melwood Ave",44.6371,-63.6206
"6902","herring Cove Rd before Oceanview Dr",44.5708,-63.5695
"6903","herring Cove Rd before Purcells Cove Rd",44.638,-63.62
"6904","herring Cove Rd before Sylvia Ave",44.6034,-63.6113
"6905","herring Cove Rd opposite Williams Lake Rd",44.6162,-63.6146
"6906","herring Cove Rd in front of Winchester Ave",44.6326,-63.6185
"6907","herring Cove Rd opposite 382",44.61,-63.617
"6908","herring Cove Rd opposite Bronson Ave",44.5912,-63.5957
"6909","herring Cove Rd opposite civic address 125",44.6296,-63.6175
"6910","herring Cove Rd opposite civic address 47",44.6349,-63.6212
"6911","herring Cove Rd opposite civic address 636",44.593,-63.5976
"6912","herring Cove Rd opposite civic address 894",44.5774,-63.5769
"6913","herring Cove Rd after Barry Cr",44.5836,-63.5869
"6914","herring Cove Rd opposite Barry Cr",44.5834,-63.5867
"6915","herring Cove Rd in front of civic address 543",44.6004,-63.6073
"6916","highfield St before Punch Bowl Dr",44.6266,-63.6175
"6917","highfield Park Dr in front of civic address 90",44.6857,-63.5902
"6918","highfield Park Dr after and opposite Terminal",44.6838,-63.5898
"6919","highfield Park Dr in front of Coventry Apts",44.687,-63.5907
"6920","highfield Park Dr in front of civic address 60",44.6882,-63.5889
"6921","highfield Park Dr after Joseph Young Dr",44.6858,-63.5901
"6922","highfield Park Dr in front of civic address 35",44.6886,-63.5878
"6923","highfield Park Dr before Terminal",44.6839,-63.5896
"6924","highfield Park Dr before True North Cr",44.6896,-63.5858
"6925","highfield Park Dr before Ultramar",44.6911,-63.5842
"6926","highfield Park Dr in front of civic address 80",44.6873,-63.5908
"6927","highfield Park Dr opposite civic address 21",44.6896,-63.586
"6928","highfield Park Dr in front of civic address 15",44.6908,-63.5844
"6929","highfield Terminal [northbound]",44.6844,-63.5893
"6930","highfield Terminal [southbound]",44.6844,-63.5892
"6931","highfield St opposite Punch Bowl Dr",44.6268,-63.6176
"6932","hillsboro Dr after civic address 12",44.6937,-63.4919
"6933","hillsboro Dr after civic address 15",44.6934,-63.4919
"6934","hillsboro Dr after Hwy #7",44.6968,-63.4933
"6935","hillsboro Dr before Barbara Dr",44.6962,-63.4928
"6936","hillsboro Dr before civic address 2a",44.695,-63.4924
"6937","hillsboro Dr before civic address 3",44.695,-63.4926
"6938","hollis St after Barrington St",44.6391,-63.5691
"6939","hsc in front of Sears",44.6485,-63.6193
"6940","hubley Centre",44.7028,-63.8582
"6941","hwy #7 in front of civic address 802",44.6987,-63.4857
"6942","hwy #7 [inbound] after Cherrybrook Rd",44.7029,-63.4711
"6943","hwy #7 opposite Cherrybrook Rd",44.7029,-63.4701
"6944","hwy #7 after Maclaughlin Rd",44.6986,-63.4864
"6945","hwy #7 in front of Westphal Way",44.7015,-63.4782
"6946","hwy #7 after Riley Rd",44.6999,-63.4839
"6947","hwy #7 opposite civic address 925",44.6998,-63.4837
"6948","hwy #7 opposite Westphal Way",44.7014,-63.4779
"6949","ilsley Ave opposite Civ 200",44.6941,-63.583
"6950","ilsley Ave in front of civic address 40",44.7028,-63.5924
"6951","ilsley Ave after Wright Ave",44.7044,-63.5952
"6952","ilsley Ave in front of civic address 100",44.6997,-63.5868
"6953","ilsley Ave in front of civic address 81",44.7016,-63.5898
"6954","ilsley Ave in front of Dot Storage",44.7018,-63.5905
"6955","ilsley Ave before civic address 41",44.7026,-63.5917
"6956","ilsley Ave before Raddall Dr",44.7002,-63.5873
"6957","ilsley Ave before Wright Ave",44.7045,-63.595
"6958","ilsley Ave opposite civic address 120",44.6971,-63.5847
"6959","ilsley Ave opposite Macdonald Ave",44.6956,-63.5839
"6960","inglis St opposite Smu",44.6332,-63.5807
"6961","inglis St after Bellvue Ave",44.6319,-63.5859
"6962","inglis St after Robie St",44.6326,-63.5828
"6963","inglis St before Barrington St",44.6359,-63.5699
"6964","inglis St before Bellevue Ave",44.632,-63.5861
"6965","inglis St before Can Martyrs Church",44.6332,-63.5807
"6966","inglis St before Robie St",44.6328,-63.5827
"6967","inglis St before South Bland St",44.6351,-63.5728
"6968","inglis St [eastbound] before South Park St",44.6345,-63.5756
"6969","inglis St [eastbound] before Tower Rd",44.6337,-63.5784
"6970","inglis St [westbound] before Tower Rd",44.6341,-63.5775
"6971","innovation Dr before Hammonds Plains Rd (to Bedford)",44.7249,-63.6961
"6972","inglis St opposite South Bland St",44.6352,-63.5728
"6973","ilsley Ave opposite Civ 200 [to Bridge Terminal]",44.6941,-63.583
"6974","inverary Dr before Strath Ln",44.6885,-63.5362
"6975","irving St before Pleasant St",44.6466,-63.5435
"6976","james St in front of civic address 30",44.6586,-63.7432
"6977","james St before civic address 27",44.6587,-63.7432
"6978","joseph Howe Dr [southbound] after Bayers Rd",44.6531,-63.6303
"6979","joseph Howe Dr [southbound] in front of Bi-hi",44.6513,-63.6306
"6980","joseph Howe Dr [northbound] in front of Bi-hi",44.6514,-63.6305
"6981","joseph Howe Dr [northbound] after Spruce",44.6527,-63.6303
"6982","joseph Howe Dr [southbound] in front of Harris & Roome",44.6579,-63.6294
"6983","joseph Howe Dr before civic address 3825",44.6603,-63.6281
"6984","joseph Howe Dr [northbound] before Dutch Village Rd",44.6584,-63.629
"6985","joseph Howe Dr before Scot St",44.6565,-63.6298
"6986","joseph Howe Dr after Bayers Rd",44.6555,-63.6298
"6987","joseph Zatzman Dr after Akerley Blvd",44.7118,-63.6003
"6988","joseph Zatzman Dr after Simmonds Dr",44.7138,-63.6017
"6989","joseph Zatzman Dr before and opposite Topple Dr",44.7153,-63.6044
"6990","john Stewart Dr in front of civic address 293",44.6804,-63.4827
"6991","john Stewart Dr after Auburn Dr",44.686,-63.4861
"6992","john Stewart Dr opposite and after Tamara Dr",44.6822,-63.4838
"6993","john Stewart Dr after 2nd Inglewood Cr",44.6821,-63.4836
"6994","john Stewart Dr after Halo Lane",44.6782,-63.4804
"6995","john Stewart Dr after Gammon Cr",44.6846,-63.4847
"6996","john Stewart Dr before Roseway Ct",44.6839,-63.4846
"6997","john Stewart Dr before 1st Inglewood Cr",44.6791,-63.4814
"6998","john Stewart Dr before Auburn Dr",44.6861,-63.4859
"6999","john Stewart Dr opposite civic address 153",44.6792,-63.4817
"7000","johnson Rd after civic address 16",44.7392,-63.4651
"7001","johnson Rd in front of civic address 114",44.7418,-63.4678
"7002","johnson Rd in front of civic address 80",44.7414,-63.4674
"7003","johnson Rd before civic address 50",44.7407,-63.4668
"7004","joseph Howe Dr in front of Craigmore Dr",44.6434,-63.6234
"7005","joseph Howe Dr before Ascot Ave",44.6456,-63.6275
"7006","joseph Howe Dr before Clinton Ave",44.6423,-63.621
"7007","joseph Howe Dr before Lexington Ave",44.6436,-63.6237
"7008","joseph Howe Dr opposite Clinton Ave",44.6424,-63.6213
"7009","joseph Howe Dr before Springvale Ave",44.6477,-63.6296
"7010","joseph Howe Dr opposite civic address 2885",44.6443,-63.6251
"7011","joseph Howe Dr after Murdock Ave",44.6477,-63.6295
"7012","karen Dr after Hillsboro Dr",44.6954,-63.4931
"7013","karen Dr before Hillsboro Dr",44.6953,-63.4931
"7014","kearney Lake Rd before Bluewater Rd",44.7141,-63.7159
"7015","kearney Lake Rd after Broadholme Lane",44.6837,-63.673
"7016","kearney Lake Rd after Castle Hill Dr",44.684,-63.6737
"7017","kearney Lake Rd [outbound] after civic address 377",44.6968,-63.6959
"7018","kearney Lake Rd [outbound] after Fraser Construction",44.7217,-63.7288
"7019","kearney Lake Rd after Grosvenor Rd",44.682,-63.6681
"7020","kearney Lake Rd after Hamshaw Dr",44.6868,-63.6807
"7021","kearney Lake Rd [outbound] after Lafarge Construction",44.6883,-63.6835
"7022","kearney Lake Rd after Matheson Windows",44.7073,-63.7083
"7023","kearney Lake Rd after Wedgewood Ave",44.6811,-63.6673
"7024","kearney Lake Rd [northbound] in front of Cambria Park",44.6832,-63.671
"7025","kearney Lake Rd in front of civic address 49",44.6814,-63.6657
"7026","kearney Lake Rd [inbound] after Bluewater Rd",44.7141,-63.7161
"7027","kearney Lake Rd before K.l. Estates",44.7048,-63.7063
"7028","kearney Lake Rd opposite Cambria Park",44.683,-63.6711
"7029","kearney Lake Rd opposite and after Fraser Construction",44.7217,-63.7289
"7030","kearney Lake Rd opposite Lafarge Construction",44.6882,-63.6834
"7031","kearney Lake Rd opposite and before civic address 377",44.6967,-63.6961
"7032","kearney Lake Rd after Hammonds Plains Rd",44.7235,-63.7309
"7033","kearney Lake Rd before Hammonds Plains Rd",44.7235,-63.7307
"7034","valleyfield Rd in front of civic address 79",44.6738,-63.5302
"7035","valleyfield Rd before Hilton Dr",44.6741,-63.5306
"7036","valleyfield Rd before Langley Ave",44.6762,-63.5316
"7037","valleyfield Rd before Skeena Lane",44.6759,-63.5313
"7038","valleyfield Rd before Spikenard St",44.6789,-63.5341
"7039","valleyfield Rd before [southbound] Virginia Ave",44.6777,-63.5327
"7040","valleyfield Rd before [northbound] Virginia Ave",44.6777,-63.5323
"7041","kempt Rd [inbound] opposite Livingstone St",44.66,-63.6056
"7042","kempt Rd [inbound] before Hood St",44.6615,-63.615
"7043","kempt Rd before and opposite Colombus St",44.661,-63.6087
"7044","kempt Rd before Young St",44.6592,-63.6034
"7045","kempt Rd opposite Halifax Chrysler",44.6629,-63.6199
"7046","kempt Rd in front of Swiss Chalet",44.6621,-63.613
"7047","kencrest Ave [southbound] in front of civic address 3782",44.6728,-63.611
"7048","kencrest Ave [eastbound] in front of Newbury St",44.6731,-63.6127
"7049","kencrest Ave after Novalea Dr",44.6734,-63.6145
"7050","kencrest Ave [southbound] before Glebe St",44.6725,-63.6097
"7051","kennedy Dr [westbound] after Rolieka Dr",44.6914,-63.5312
"7052","kennedy Dr [eastbound] in front of civic address 37",44.6908,-63.5284
"7053","kennedy Dr [eastbound] in front of civic address 55a",44.6897,-63.5274
"7054","ketch Harbour Rd opposite civic address 18",44.5698,-63.5677
"7055","ketch Harbour Rd after civic address 39",44.5678,-63.5667
"7056","ketch Harbour Rd after civic address 67",44.5655,-63.5663
"7057","kincardine Dr [southbound] after Greenoch Dr",44.6904,-63.5364
"7058","king St [northbound] after Portland St",44.6658,-63.5671
"7059","king St [northbound] before Ochterloney St",44.6664,-63.5682
"7060","knightsridge Dr after Dunbrack St",44.6703,-63.6621
"7061","knightsridge Dr after Flamingo Dr",44.6716,-63.6603
"7062","knightsridge Dr before Flamingo Dr",44.6715,-63.6602
"7063","lacewood Dr [outbound] after Vimy St",44.6611,-63.6363
"7064","lacewood Dr [outbound] after Stratford Way",44.6596,-63.6667
"7065","lacewood Dr after Braeside Lane",44.662,-63.6411
"7066","lacewood Dr after Clayton Park Dr",44.6638,-63.6453
"7067","lacewood Dr after Dunbrack St",44.6632,-63.6541
"7068","lacewood Dr after Glenforest Dr",44.6611,-63.6383
"7069","lacewood Dr after and opposite Gateway Rd",44.663,-63.6429
"7070","lacewood Dr after Radcliffe Dr",44.6616,-63.6627
"7071","lacewood Dr after Radcliffe Dr",44.6611,-63.6644
"7072","lacewood Dr after Willet St",44.6622,-63.6587
"7073","lacewood Dr after and opposite Stratford Way",44.6599,-63.6657
"7074","lacewood Dr in front of civic address 159",44.6633,-63.6436
"7075","lacewood Dr before Bayview Ave",44.6639,-63.6455
"7076","lacewood Dr before Cedarbrae Lane",44.6641,-63.6487
"7077","lacewood Dr [westbound] before Dunbrack St",44.6632,-63.6541
"7078","lacewood Dr before Dunbrack St",44.6625,-63.6555
"7079","lacewood Dr [eastbound] before Evans Ave",44.6604,-63.6353
"7080","lacewood Dr before Parkland Dr [outbound]",44.659,-63.6689
"7081","lacewood Dr opposite and after Parkland Dr",44.6588,-63.6685
"7082","lacewood Dr before Willet St",44.662,-63.6588
"7083","lacewood Dr before and opposite Glenforest Dr",44.6611,-63.6387
"7084","lacewood Dr [eastbound] opposite Braeside Lane",44.6616,-63.6408
"7085","lacewood Dr opposite Cedarbrae Lane",44.6642,-63.6485
"7086","lacewood Terminal [on Willet St]",44.6615,-63.6573
"7087","lacewood Terminal [inside]",44.6613,-63.6567
"7088","lady Hammond Rd opposite Basinview Dr",44.665,-63.6156
"7089","lady Hammond Rd opposite Macintosh St",44.6641,-63.6192
"7091","lady Hammond Rd [westbound] after High St",44.6653,-63.6128
"7092","barrington St [northbound] before Hollis St",44.6389,-63.5698
"7093","lady Hammond Rd [westbound] after Macintosh St",44.6642,-63.6197
"7094","lady Hammond Rd [eastbound] after Robie St",44.6652,-63.6098
"7095","lady Hammond Rd [westbound] before Basinview Dr",44.6652,-63.6153
"7096","lady Hammond Rd before Robie St",44.6653,-63.6102
"7097","lady Hammond Rd [eastbound] before Robie St",44.6652,-63.6132
"7098","lake Loon Rd after civic address 141",44.7098,-63.4927
"7099","lake Loon Rd after Montague Rd",44.7087,-63.5
"7100","lake Loon Rd before Maclaughlin Rd",44.7074,-63.4888
"7101","lake Loon Rd after Sparks Dr",44.7099,-63.4967
"7102","north Preston Rd in front of Nelson Whynder School",44.7428,-63.4646
"7103","lake Major Rd after Chamberlain Dr",44.705,-63.4674
"7104","lake Major Rd after civic address 148",44.7107,-63.4679
"7106","lake Major Rd after Hwy #7",44.7043,-63.4669
"7107","north Preston Rd in front of civic address 1032",44.7447,-63.4646
"7108","lake Major Rd in front of civic address 137",44.7099,-63.4678
"7109","lake Major Rd in front of civic address 190",44.7128,-63.4675
"7110","lake Major Rd in front of civic address 237",44.7141,-63.4672
"7111","lake Major Rd in front of civic address 301",44.7165,-63.4672
"7112","lake Major Rd before Cranehill Rd",44.7056,-63.4673
"7113","north Preston Rd opposite civic address 1032",44.7448,-63.4643
"7114","lake Major Rd opposite civic address 190",44.7128,-63.4673
"7115","lake Major Rd opposite civic address 301",44.7166,-63.4674
"7116","north Preston Rd in front of Smith Lane",44.741,-63.4647
"7117","north Preston Rd in front of civic address 859",44.7389,-63.4643
"7118","north Preston Rd in front of civic address 864",44.7379,-63.464
"7119","lakelands Blvd after St Margarets Bay Rd",44.6362,-63.6691
"7120","lakelands Blvd before St Margarets Bay Rd",44.6362,-63.6695
"7121","lancaster Dr before civic address 42",44.5669,-63.5624
"7122","lancaster Dr opposite civic address 111",44.565,-63.5639
"7123","ross St before civic address 61",44.6732,-63.6679
"7124","larry Uteck Blvd in front of Ecole Beaubassin",44.6987,-63.6639
"7125","larry Uteck Blvd opposite Ecole Beaubassin",44.6985,-63.6655
"7126","leaman Dr opposite Ambercrest Pl",44.6868,-63.5804
"7127","leaman Dr before Albro Lake Rd",44.685,-63.5782
"7128","leeds St after High St",44.6672,-63.6153
"7129","leeds St before High St",44.6672,-63.6151
"7130","leeds St before Novalea Dr",44.6703,-63.6107
"7131","leeds St [eastbound] before Rosemeade Ave",44.6682,-63.6137
"7133","leeds St [westbound] before Rosemeade Ave",44.6685,-63.6136
"7134","leiblin Dr in front of Carnation Cr",44.6041,-63.6262
"7135","leiblin Dr in front of Elmdale Cr",44.6019,-63.6288
"7136","leiblin Dr in front of Guildwood Cr",44.5986,-63.6328
"7137","leiblin Dr after Avon Cr",44.6063,-63.6236
"7138","leiblin Dr before Ivylea Cr",44.5957,-63.6362
"7139","leiblin Dr opposite Avon Cr",44.6061,-63.6239
"7140","leiblin Dr opposite Carnation Cr",44.6037,-63.6268
"7141","leiblin Dr opposite Elmdale Cr",44.602,-63.6288
"7142","leiblin Dr opposite Guildwood Cr",44.5988,-63.6327
"7143","leiblin Dr before 2nd Juniper Cr",44.5952,-63.6368
"7144","lemarchant St after South St",44.6365,-63.5898
"7145","leppert St before Phillips St",44.6454,-63.6177
"7146","lexington Ave in front of Walnut Hall",44.7016,-63.5376
"7147","hornes Rd after Cow Bay Rd",44.6125,-63.4881
"7148","lucien Dr in front of civic address 62",44.6806,-63.5086
"7149","macdonald Ave in front of civic address 65",44.6952,-63.5875
"7150","macdonald Bridge Ramp in front of Barrington St",44.6588,-63.5885
"7151","bridge Terminal [to Hfx] and [lanes 3 & 4]",44.6699,-63.5764
"7152","macdonald Ave in front of civic address 25",44.7002,-63.5979
"7153","macdonald Ave in front of Wright Ave",44.7013,-63.6
"7154","macdonald Ave before Ilsley Ave",44.6954,-63.5846
"7155","macdonald Ave in front of civic address 55",44.6972,-63.5911
"7156","cherry Brook Rd [eastbound] after Riley Rd",44.7083,-63.4858
"7157","cherry Brook Rd after Baptist Church",44.7089,-63.4826
"7158","main Ave in front of civic address 202",44.6544,-63.6457
"7162","main Ave after Dunbrack St",44.6529,-63.6492
"7163","main Ave after Ford St To Joe Howe Manor",44.6607,-63.6314
"7164","main Ave after Hillcrest St",44.6556,-63.6432
"7165","main Ave [eastbound] after Maple St To Mumford",44.6588,-63.6358
"7166","main Ave [eastbound] after Titus St To Mumford",44.6599,-63.6332
"7167","main Ave in front of civic address 103",44.6581,-63.6377
"7168","main Ave before Borden St",44.6574,-63.6388
"7169","main Ave before Fairview Overpass",44.662,-63.629
"7170","main Ave before Gebhardt St",44.6571,-63.64
"7171","main Ave before Homeward Ave",44.6559,-63.6429
"7172","main Ave before Willet St",44.6542,-63.6466
"7173","main St in front of civic address 126",44.6817,-63.5402
"7174","main St after Mic Mac Parclo",44.6815,-63.542
"7175","main St before Major St",44.6819,-63.5402
"7176","flamingo Dr in front of Swallow St",44.6724,-63.6524
"7177","manor Dr before Peddar's Way",44.6695,-63.5439
"7178","maplewood Ave after civic address 67",44.6551,-63.7393
"7179","maplewood Ave after Eisener St",44.6551,-63.7391
"7180","maplewood Ave [outbound] before Norway Maple Dr",44.6561,-63.7375
"7181","maplewood Ave [inbound] before Norway Maple Dr",44.6563,-63.7372
"7182","margaret Rd before Mountain Rd",44.633,-63.6218
"7183","margaret Rd opposite civic address 4",44.6334,-63.6203
"7184","margaret Rd after Knobhill Cr",44.6332,-63.6214
"7186","osborne St in front of civic address 16",44.6333,-63.6259
"7187","mayo St in front of civic address 7",44.6343,-63.6248
"7188","mayo St before Withrod Dr",44.6343,-63.6247
"7189","meadowbrook Dr after Basinview Dr",44.728,-63.6799
"7190","meadowbrook Dr after Beech St",44.7271,-63.6772
"7191","meadowbrook Dr in front of civic address 105",44.7273,-63.6777
"7192","meadowbrook Dr in front of civic address 60",44.7268,-63.673
"7193","meadowbrook Dr before Pleasant St",44.7258,-63.6698
"7194","meadowbrook Dr opposite Pleasant St",44.7259,-63.6702
"7195","meadowbrook Dr opposite civic address 60",44.7269,-63.6731
"7196","memorial Dr before Lady Hammond Rd",44.6651,-63.6166
"7197","memorial Dr before Leeds St",44.6656,-63.6171
"7198","merrimac Dr after Forest Hills Pkwy",44.6769,-63.4909
"7199","merrimac Dr after Silistria Dr",44.6759,-63.4898
"7200","merrimac Dr in front of civic address 145",44.6769,-63.4915
"7201","merrimac Dr before Arklow Dr",44.6754,-63.4865
"7202","merrimac Dr before civic address 87",44.6759,-63.4896
"7203","merrimac Dr opposite civic address 8",44.6755,-63.4867
"7204","metropolitan Ave before Polara Dr",44.7812,-63.6733
"7205","ilsley Transit Center",44.6939,-63.5831
"7206","metropolitan Ave after Polara Dr",44.7814,-63.673
"7207","metropolitan Ave in front of Met Ball Field",44.7787,-63.6742
"7208","metropolitan Ave opposite Met Ball Field",44.7786,-63.674
"7209","micmac Blvd opposite Manor Apts",44.6847,-63.557
"7210","micmac Blvd in front of Manor Apts",44.6846,-63.5567
"7211","micmac Blvd after Horizon Ct",44.6867,-63.5643
"7212","bluewater Rd in front of civic address 107",44.7225,-63.7102
"7213","micmac Blvd before Kings Apts",44.6864,-63.5649
"7214","micmac Blvd after Woodland Ave",44.6848,-63.5679
"7215","micmac Blvd before Woodland Ave",44.6852,-63.5682
"7216","bluewater Rd in front of civic address 155",44.7211,-63.7135
"7217","bluewater Rd in front of civic address 217",44.7187,-63.7151
"7218","micmac Terminal [inbound]",44.6861,-63.5618
"7219","micmac Terminal [outbound]",44.6862,-63.5615
"7220","millwood Dr before Lumberman Dr",44.7884,-63.7094
"7221","millwood Dr after Barque Crt",44.7819,-63.7085
"7222","millwood Dr after Beaver Bank Rd",44.7903,-63.6933
"7223","millwood Dr in front of civic address 132",44.7913,-63.7089
"7224","millwood Dr after Crossroads Ct",44.7901,-63.6998
"7225","millwood Dr after Highrigger Cr",44.7874,-63.7093
"7226","millwood Dr after Kindling Cr",44.7845,-63.7093
"7227","millwood Dr in front of civic address 424",44.7904,-63.6973
"7228","millwood Dr before Beaverbank Cross",44.7912,-63.703
"7229","millwood Dr before Beaver Bank Rd",44.7902,-63.6928
"7230","millwood Dr in front of civic address 192",44.793,-63.7051
"7231","millwood Dr before civic address 30",44.7843,-63.7096
"7232","millwood Dr before Jackladder Dr",44.7928,-63.7073
"7233","millwood Dr before Kindling Cr",44.7822,-63.7084
"7234","millwood Dr before and opposite Crossroads Ct",44.7901,-63.7
"7235","millwood Dr before and opposite Jackladder Dr",44.7925,-63.7075
"7236","millwood Dr opposite Beaverbank Cross Rd",44.791,-63.7027
"7237","millwood Dr opposite civic address 144",44.7912,-63.7087
"7238","millwood Dr opposite civic address 424",44.7902,-63.6973
"7239","millwood Dr opposite civic address 55",44.7865,-63.7096
"7240","millwood Dr opposite and before Rossing Dr",44.7926,-63.7044
"7241","milsom Ave before Arlington Ave",44.6432,-63.6386
"7242","montague Rd after Hwy #107",44.6986,-63.4933
"7243","montague Rd before Serpentine Ave",44.7056,-63.4991
"7244","montague Rd opposite civic address 54",44.7,-63.4949
"7245","montague Rd before Gander Ave",44.7026,-63.4978
"7246","morris St in front of Spencer House",44.6405,-63.5756
"7247","morris St before Birmingham St",44.6407,-63.5756
"7248","mosher Dr in front of civic address 31",44.7091,-63.6124
"7249","mosher Dr before Akerley Blvd",44.7078,-63.6084
"7250","mosher Dr before Gurholt Dr",44.7086,-63.6108
"7251","mountain Ave in front of civic address 10",44.6322,-63.6222
"7252","mountain Ave in front of civic address 30",44.6305,-63.6242
"7253","mountain Ave in front of civic address 29c",44.6314,-63.6232
"7254","mountain Ave in front of civic address 57",44.6299,-63.6251
"7255","mountain Ave opposite Withrod Dr",44.6291,-63.6259
"7256","mount Edward Rd in front of civic address 84",44.6832,-63.5186
"7257","mount Edward Rd after civic address 115",44.6851,-63.5141
"7258","mount Edward Rd after civic address 89",44.6837,-63.5175
"7259","mount Edward Rd after Cranberry Cr",44.689,-63.5054
"7260","mount Edward Rd in front of civic address 15",44.6803,-63.5242
"7261","mount Edward Rd in front of civic address 16",44.6802,-63.5246
"7262","mount Edward Rd before civic address 195",44.6881,-63.5076
"7263","mount Edward Rd before civic address 58",44.682,-63.5213
"7264","mount Edward Rd before Cranberry Cr",44.689,-63.5051
"7265","mount Edward Rd before Stewart Harris Dr",44.6874,-63.51
"7266","mount Edward Rd opposite civic address 119",44.6854,-63.514
"7267","mount Edward Rd opposite civic address 195",44.6884,-63.5073
"7268","mount Edward Rd opposite civic address 58",44.6819,-63.521
"7269","mount Edward Rd opposite Stewart Harris Dr",44.6876,-63.5099
"7270","acadia St opposite Ragus Rd",44.6567,-63.5459
"7271","acadia St opposite Professional Centre",44.6554,-63.5488
"7272","mount Hope Ave opposite Eric Spicer Bldg",44.6555,-63.5434
"7273","mumford Rd before Leppert St",44.6461,-63.6166
"7274","mumford Rd before Leppert St",44.6461,-63.6166
"7275","mumford Rd [northbound] after Chebucto Rd",44.6456,-63.6153
"7276","mumford Rd after Chebucto Rd",44.6456,-63.6154
"7277","mumford Rd [southbound] after Olivet St",44.6495,-63.6243
"7278","mumford Rd after Romans Ave",44.6488,-63.622
"7279","mumford Rd after and opposite Helmock St",44.6491,-63.6267
"7280","mumford Rd before Ashburn Ave",44.649,-63.6277
"7281","mumford Rd before Ralston Ave",44.6495,-63.6243
"7282","mumford Rd opposite St Agnes School",44.6467,-63.6182
"7283","mumford Rd opposite St Agnes School",44.6467,-63.6181
"7284","mumford Terminal Downtown [in Terminal]",44.6483,-63.6212
"7285","mumford Terminal Downtown [on Mumford Rd]",44.6485,-63.6215
"7286","nappan Dr after civic address 59",44.7826,-63.6756
"7287","nappan Dr after Nictaux Dr",44.7845,-63.677
"7288","nappan Dr before Newcombe Dr",44.7823,-63.675
"7289","nappan Dr before Nictaux Dr",44.7848,-63.677
"7290","nictaux Dr after Metropolitan Ave",44.7824,-63.6733
"7291","nictaux Dr before Metropolitan Ave",44.7822,-63.6733
"7292","sackville Dr opposite civic address 1401",44.7899,-63.7154
"7293","sackville Dr in front of civic address 1401",44.7899,-63.7152
"7294","sackville Dr in front of Superstore",44.7727,-63.692
"7295","sackville Dr after Beaverbank Rd",44.777,-63.6966
"7296","sackville Dr after Hillcrest Ave",44.7583,-63.6685
"7297","sackville Dr after Irene Ave",44.7751,-63.6943
"7298","sackville Dr after Jubilee Ln",44.7817,-63.7037
"7299","sackville Dr after Leaside civic address 506",44.7661,-63.682
"7300","sackville Dr after Lucasville Rd",44.7821,-63.7107
"7301","sackville Dr after Millwood Dr",44.7813,-63.7075
"7302","sackville Dr after Old Sackville Rd",44.7944,-63.7198
"7303","sackville Dr after and opposite Hillcrest Ave",44.7567,-63.6679
"7304","sackville Dr after and opposite Oakdale Dr",44.7632,-63.675
"7305","sackville Dr after Sackville Cross Rd",44.7674,-63.6842
"7306","sackville Dr after Sharon Dr",44.7816,-63.7009
"7307","sackville Dr after Stanley St",44.7803,-63.6994
"7308","sackville Dr after and opposite Hamilton Dr",44.7956,-63.7284
"7309","sackville Dr in front of civic address 614",44.7685,-63.6866
"7310","sackville Dr in front of Kingsway Court",44.7687,-63.6866
"7311","sackville Dr in front of Knox Church",44.7677,-63.6844
"7312","sackville Dr in front of Mainway Auto",44.7653,-63.6797
"7313","sackville Dr before Armoyan Dr",44.7608,-63.6725
"7314","sackville Dr before Beaver Bank Cross Rd",44.7819,-63.7036
"7315","sackville Dr before Beaver Bank Rd",44.7766,-63.6964
"7316","sackville Dr before civic address 1658",44.7953,-63.7263
"7317","sackville Dr before Hamilton Dr",44.7958,-63.7282
"7318","sackville Dr opposite Irene Ave",44.7748,-63.6941
"7319","sackville Dr before Lively Rd",44.7955,-63.7262
"7320","sackville Dr before Lucasville Rd",44.7821,-63.711
"7321","sackville Dr before Melham Dr",44.7856,-63.7133
"7322","sackville Dr before Millwood Dr",44.7815,-63.7076
